file	beg	end	text	speaker
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	19.719	25.569	So what you have is all these supplies have to go into, you know, high, high tech wars require high, require freight.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	27.709	38.86	But you could have, I mean, I could have run a news program in here in 20 minutes. I could have produced an absolutely clear articulate example of what we knew and what we didn't know very clearly. And I said, now go to sleep people and wait for something to happen.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	40.97	42.509	You know, it would be the end of the program	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	42.95	46.069	and not enough, it wouldn't be enough advertisement really. I mean, but	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	46.47	51.59	I, I, when I left it on more than 15 minutes, I had to turn it off because I heard this, they were recycling the same bullshit.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	54.779	57.4	Now, that's not a glut of information.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	58.24	60.18	It's a glut of pseudo information	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	62.049	63.47	mixed with information,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	64.278	69.509	information, but information is a novelty. It, it introduces a novelty into the structure, the unexpected,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	69.999	70.458	uh	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	70.609	77.359	and the unexpected of course, was the guerilla war which opened up uh on our flank. Although in classical warfare text,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	77.609	81.499	they always say, worry about that. If you're going to have a long single law line,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	82.43	83.8	these guys didn't worry about it.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	85.36	87.949	In fact, they're afraid to say that it might have been a misjudgment.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	88.16	93.83	I noticed when the, when the newscasters talk, they say, well, some people might say that it was a misjudgment of the military, but we're not sure.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	95.8	97.849	I mean, that's literally what they said.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	98.919	105.739	I mean, there's no textbook in mi in military operations that doesn't refer to the dangers of exposing, of exposing a long flag.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	107.089	108.739	I mean, it's ancient military law,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	109.279	112.33	the Chinese knew it, the ancient Chinese knew what the Indians who played Shuji	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	112.819	113.23	knew it.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	115.15	118.37	Don't let yourself get exposed on a flank. You can be cut off.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	121.33	124.11	So, I don't know, I mean, I, in that sense, I, I think that	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	124.91	126.58	it takes a good deal of precision	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	127.48	129.059	and careful thinking	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	129.389	131.24	to be able to get somewhere.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	131.509	133.05	And what I do is think	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	134.149	135.649	have mine will travel.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	136.32	137.179	I'll think	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	137.389	138.619	as well as I can.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	139.8	140.259	And	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	141.449	142.83	I take pleasure in thinking,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	145.169	149.49	I take pleasure in trying to figure out what's happening to myself to the world.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	149.74	151.869	And I think that's part of the pleasure of poetry	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	153.039	155.779	is the pleasure of the abil of pleasure of thinking and,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	156.61	160.35	and not locking yourself in. It's not the pleasure of reading an Anthony heck poem	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	161.229	172.61	about which I have. No, no, no, I don't have any terrifying feelings that are terrible. But if you want to write Robert Browning, uh dramatic monologues and, and update them slightly, that's what you're gonna get. It's ok,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	173.559	180.919	has dramatic, it has certain dramatic cynical character that you could say. There's a little free song that it produces at the end usually or somewhere in the middle of it.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	181.259	181.77	Great.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	183.899	189.77	It's ok. I mean, it doesn't bother me. Iiiii. I don't, but I don't, I'm not interested in them. That's not,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	190.199	197.679	that's not an artwork from my point of view or if it is, it's a sort of subsidiary artwork. The School of Iowa produces something like a Diet Coke.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	202.25	202.8	Well,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	203.759	206.72	it's a very modestly pleasant drink, you know, that makes,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	207.169	209.63	that makes your teeth great because of all the goddamn	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	209.979	210.089	saccharin.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	213.169	215.369	I think we should take a brief break now.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	215.699	215.899	Hopefully for	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	217.199	218.029	Diet Coke,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	218.61	218.619	I	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	219	219.11	drink	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	219.3	220.029	when I'm back and let,	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	220.039	220.71	let's say	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	220.919	221.929	something like 10 minutes,	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	222.08	223.21	five minutes after two	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	224.369	225.589	resume for about an hour.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	226.5	229.149	Am I answering the questions or? Am I too, too aggressive?	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	232.22	232.25	But,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	234.389	234.47	uh,	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	237.27	238.33	it's recording now. So	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	241.1	242.779	everybody is not quite back.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	242.789	245.839	No, no. Well, people will come back eventually.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	247.259	247.71	Start,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	249.009	252.99	what was it lying in the nursery rhyme? Leave them alone and they will come home whacking their tables behind them.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	259.929	259.94	A	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	265.39	266.13	look of minimal art.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	266.41	266.42	I	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	266.66	266.679	know	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	267.19	267.22	it's	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	268.98	269.339	there.	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	271.109	271.7	I'm just trying to find	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	272.57	273.709	being out of town and I just,	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	276.07	277.399	you're not gonna make a contribution.	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	280.01	280.04	Ok.	spk_2
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	285.559	286.339	All right.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	291.079	293.48	Do you want me to go ahead? I'm gonna stop. Now.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	293.92	293.929	I	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	294.119	295.04	need the micromanager.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	295.82	295.869	Ok.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	297.47	302.17	Ok. Um I was thinking about something you said a little earlier that information is novelty	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	302.579	307.989	and, um, I was thinking of and something I was talking about was how the, how your talkings.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	308.22	316.76	Um The thing I think of is feuds, how you bring up a theme and you develop the theme and then later, um the themes, maybe they change a little bit or maybe you move them.	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	316.97	318.859	And I was thinking if you could talk like	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	319.95	324.72	one kind of how, how you, how you manage that as you work, I mean, what's,	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	324.91	327.14	what goes on through your head as you do that	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	327.549	331.459	is uh do you think of it in terms of, of like managing themes?	spk_1
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	332.38	333.679	I don't know.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	334.109	334.63	Uh	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	335.089	336.269	when I was writing	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	337.109	338.079	in a uh a	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	338.339	340.47	more procedural poetry,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	341.41	345.47	uh I actually in, in the book called Definitions.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	346.429	349.679	The poem called Definitions For Mending was constructed to be a feud.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	350.82	353.6	Uh And it was constructed specifically	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	354.01	359.64	uh on the structure. It was built entirely on the structure of the field. There's a, there's a set of themes	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	360	360.76	that come up.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	361.029	361.519	Uh	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	362.38	365.17	One of which was this whole thing called	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	365.45	372.1	uh where I took a definition from an insurance book. II I, so as I said, my lack of understanding was always one of the things that got to me.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	372.38	376.89	And uh I had been trying to address the loss of a,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	377.489	383.799	of a dear friend who died very young. And this is many years later, I tried it once before and I haven't been able to do it.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	384.48	390.269	And uh I was living in uh in a corner of the Bronx near the Whitestone Bridge, which had a good library.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	390.839	397.489	It mostly was filled with Catholic uh Catholic philosophical text which was not nice because they had a, they had the journals of Simone Vale.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	398.41	403.75	So uh but anyway, I found an insurance manual, I figured they would know what value is.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	405.359	418.82	Uh And what loss was, at least they would know what loss was. They might not know what value was. So I found a phrase. I, I went to him and I found in the insurance book, this loss is an unintentional decline in or disappearance of a value arising from a contingency.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	420.01	429.839	And I think that's fine, but I don't know what a value is. So I went to the dictionary and I found out what a value was and says and that comes from the, the particular dictionary I was looking at.	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	430.649	437.179	So um then I specifically started mediating on meditating on,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	437.399	442.049	you know, in a way that you would by playing the themes in relation to each other,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	442.239	443.69	you know, the term F	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	443.88	444.829	is a metaphor,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	445.119	449.029	but there was something like my in interest in what, you know, what they call the stretto	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	449.44	455.059	that is the bringing to get tightening of the distances between uh narrowing the distances between	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	455.32	455.989	uh the, the,	spk_0
s3://coghealth/poetry3/Antin-David_Complete_Seminar_University-Buffalo_3-27-03.wav	456.279	462.38	the, the materials between one theme and another. You narrow the harmonic distance and play them closer and closer, closer.	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	0.289	2.539	Because the old man had peed in his pants again.	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	3.21	5.989	Was there turning away from the late afternoon glare	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	6.88	8.579	as though it too could be wished away.	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	9.39	10.609	Was any of this present?	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	11.239	15.18	And how could this be the magic solution of what you are in now?	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	15.85	18.139	Whatever has held you motionless like this	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	18.489	20.11	so long through the dark season	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	20.75	23.45	until now the women come out in navy blue	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	24.229	26.53	and the worms come out of the compost to die.	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	26.86	28.29	It is the end of any season	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	29.12	31.02	you're reading there so accurately	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	31.209	32.939	sitting, not wanting to be disturbed	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	33.619	35.409	as you came from that holy land.	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	35.729	38.639	What other signs of earth's dependency were upon you?	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	39.02	43.069	What fixed sign at the cross roads? What lethargy in the avenues	spk_0
s3://coghealth/poetry3/Ashbery-John_01_Complete-Reading_WBAI-FM_New-York_5-14-75.wav	43.349	44.919	where all is said in a whisper,	spk_0
